race_season,team_name,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2021,Chip Ganassi Racing,1,1.6500075,xgboost,xgboost_20250312_1021,-0.6500074863433838,-0.6500074863433838,Under
2018,Joe Gibbs Racing,9,9.795041,xgboost,xgboost_20250312_1021,-0.7950410842895508,-0.7950410842895508,Under
2019,Richard Childress Racing,0,0.8489694,xgboost,xgboost_20250312_1021,-0.8489693999290466,-0.8489693999290466,Under
2022,Front Row Motorsports,0,0.85240304,xgboost,xgboost_20250312_1021,-0.8524030447006226,-0.8524030447006226,Under
2022,RFK Racing,1,1.9292612,xgboost,xgboost_20250312_1021,-0.9292612075805664,-0.9292612075805664,Under
2015,Richard Childress Racing,0,1.0734755,xgboost,xgboost_20250312_1021,-1.0734754800796509,-1.0734754800796509,Under
2023,Joe Gibbs Racing,8,9.433139,xgboost,xgboost_20250312_1021,-1.4331388473510742,-1.4331388473510742,Under
2014,Richard Childress Racing,0,1.44654,xgboost,xgboost_20250312_1021,-1.4465399980545044,-1.4465399980545044,Under
2024,RFK Racing,2,3.469968,xgboost,xgboost_20250312_1021,-1.4699680805206299,-1.4699680805206299,Under
2021,Team Penske,5,6.4973345,xgboost,xgboost_20250312_1021,-1.4973344802856445,-1.4973344802856445,Under
2015,Stewart-Haas Racing,5,6.6255407,xgboost,xgboost_20250312_1021,-1.6255407333374023,-1.6255407333374023,Under
2014,Chip Ganassi Racing,0,1.9921114,xgboost,xgboost_20250312_1021,-1.9921114444732666,-1.9921114444732666,Under
2017,Hendrick Motorsports,4,6.0442276,xgboost,xgboost_20250312_1021,-2.0442276000976562,-2.0442276000976562,Under
2018,Chip Ganassi Racing,0,2.072443,xgboost,xgboost_20250312_1021,-2.0724430084228516,-2.0724430084228516,Under
2023,Stewart-Haas Racing,0,2.5194075,xgboost,xgboost_20250312_1021,-2.5194075107574463,-2.5194075107574463,Under
2020,Joe Gibbs Racing,9,11.944124,xgboost,xgboost_20250312_1021,-2.944124221801758,-2.944124221801758,Under
2024,Joe Gibbs Racing,6,9.21005,xgboost,xgboost_20250312_1021,-3.210049629211426,-3.210049629211426,Under
