race_season,team_name,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2024,Hendrick Motorsports,11,9.771909014455991,gbm,gbm_20250312_1409,1.228090985544009,1.228090985544009,Over
2024,Team Penske,8,5.666674783909077,gbm,gbm_20250312_1409,2.3333252160909232,2.3333252160909232,Over
2024,Joe Gibbs Racing,6,9.732868385031551,gbm,gbm_20250312_1409,-3.7328683850315514,-3.7328683850315514,Under
2024,23XI Racing,3,2.819657643174628,gbm,gbm_20250312_1409,0.18034235682537192,0.18034235682537192,Over
2024,Trackhouse Racing,2,1.5651850786038302,gbm,gbm_20250312_1409,0.43481492139616984,0.43481492139616984,Over
2024,RFK Racing,2,5.091465991596084,gbm,gbm_20250312_1409,-3.091465991596084,-3.091465991596084,Under
2024,Wood Brothers Racing,1,0.26461231419233044,gbm,gbm_20250312_1409,0.7353876858076696,0.7353876858076696,Over
2024,JTG Daugherty Racing,1,0.35780244077276047,gbm,gbm_20250312_1409,0.6421975592272395,0.6421975592272395,Over
2024,Richard Childress Racing,1,0.5632180751549286,gbm,gbm_20250312_1409,0.4367819248450714,0.4367819248450714,Over
2024,Stewart-Haas Racing,1,0.7109814142983607,gbm,gbm_20250312_1409,0.2890185857016393,0.2890185857016393,Over
2024,Team AmeriVet,0,0.010821465843340795,gbm,gbm_20250312_1409,-0.010821465843340795,-0.010821465843340795,Under
2024,NY Racing Team,0,0.014538392944782076,gbm,gbm_20250312_1409,-0.014538392944782076,-0.014538392944782076,Under
2024,Power Source,0,0.04328586337336318,gbm,gbm_20250312_1409,-0.04328586337336318,-0.04328586337336318,Under
2024,Live Fast Motorsports,0,0.05471158948518287,gbm,gbm_20250312_1409,-0.05471158948518287,-0.05471158948518287,Under
2024,Beard Motorsports,0,0.07267627145616504,gbm,gbm_20250312_1409,-0.07267627145616504,-0.07267627145616504,Under
2024,Rick Ware Racing,0,0.11460855467719132,gbm,gbm_20250312_1409,-0.11460855467719132,-0.11460855467719132,Under
2024,Spire Motorsports,0,0.34812378139226785,gbm,gbm_20250312_1409,-0.34812378139226785,-0.34812378139226785,Under
2024,Legacy Motor Club,0,0.38214858173653055,gbm,gbm_20250312_1409,-0.38214858173653055,-0.38214858173653055,Under
2024,Front Row Motorsports,0,0.607818155540175,gbm,gbm_20250312_1409,-0.607818155540175,-0.607818155540175,Under
2024,Kaulig Racing,0,0.6453194027611846,gbm,gbm_20250312_1409,-0.6453194027611846,-0.6453194027611846,Under
2023,Hendrick Motorsports,10,8.91096980141587,gbm,gbm_20250312_1409,1.0890301985841297,1.0890301985841297,Over
2023,Joe Gibbs Racing,8,9.897323842654952,gbm,gbm_20250312_1409,-1.8973238426549521,-1.8973238426549521,Under
2023,Team Penske,4,3.4527641637340687,gbm,gbm_20250312_1409,0.5472358362659313,0.5472358362659313,Over
2023,RFK Racing,3,1.8489676704691234,gbm,gbm_20250312_1409,1.1510323295308766,1.1510323295308766,Over
2023,Richard Childress Racing,3,1.8859947646055262,gbm,gbm_20250312_1409,1.1140052353944738,1.1140052353944738,Over
2023,Trackhouse Racing,3,3.65305619001685,gbm,gbm_20250312_1409,-0.6530561900168501,-0.6530561900168501,Under
2023,23XI Racing,2,2.4533368948067262,gbm,gbm_20250312_1409,-0.45333689480672623,-0.45333689480672623,Under
2023,JTG Daugherty Racing,1,0.23819419312331103,gbm,gbm_20250312_1409,0.761805806876689,0.761805806876689,Over
2023,Front Row Motorsports,1,0.3264577751829344,gbm,gbm_20250312_1409,0.6735422248170656,0.6735422248170656,Over
2023,Kaulig Racing,1,0.34475327438911446,gbm,gbm_20250312_1409,0.6552467256108856,0.6552467256108856,Over
2023,Beard Motorsports,0,0.0037169271014412804,gbm,gbm_20250312_1409,-0.0037169271014412804,-0.0037169271014412804,Under
2023,TMT Racing,0,0.010821465843340795,gbm,gbm_20250312_1409,-0.010821465843340795,-0.010821465843340795,Under
2023,Live Fast Motorsports,0,0.021972247147664638,gbm,gbm_20250312_1409,-0.021972247147664638,-0.021972247147664638,Under
