race_season,driver_fullname,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2021,Kyle Larson,10,5.0387497,xgboost,xgboost_20250312_0921,4.961250305175781,4.961250305175781,Over
2020,Kevin Harvick,9,5.72889,xgboost,xgboost_20250312_0921,3.2711100578308105,3.2711100578308105,Over
2016,Jimmie Johnson,5,1.9882642,xgboost,xgboost_20250312_0921,3.0117357969284058,3.0117357969284058,Over
2023,William Byron,6,3.936034,xgboost,xgboost_20250312_0921,2.0639660358428955,2.0639660358428955,Over
2023,Chris Buescher,3,1.0229769,xgboost,xgboost_20250312_0921,1.9770231246948242,1.9770231246948242,Over
2014,Dale Earnhardt Jr,4,2.1606004,xgboost,xgboost_20250312_0921,1.8393995761871338,1.8393995761871338,Over
2019,Kevin Harvick,4,2.482787,xgboost,xgboost_20250312_0921,1.5172131061553955,1.5172131061553955,Over
2014,Brad Keselowski,6,4.5435133,xgboost,xgboost_20250312_0921,1.456486701965332,1.456486701965332,Over
2020,Brad Keselowski,4,2.5481703,xgboost,xgboost_20250312_0921,1.4518296718597412,1.4518296718597412,Over
2017,Ricky Stenhouse Jr,2,0.6093442,xgboost,xgboost_20250312_0921,1.3906558156013489,1.3906558156013489,Over
2015,Carl Edwards,2,0.6175442,xgboost,xgboost_20250312_0921,1.382455825805664,1.382455825805664,Over
2018,Joey Logano,3,1.6881102,xgboost,xgboost_20250312_0921,1.3118897676467896,1.3118897676467896,Over
2017,Kurt Busch,1,-0.0650522,xgboost,xgboost_20250312_0921,1.0650521963834763,1.0650521963834763,Over
2024,Austin Dillon,1,-0.0046963133,xgboost,xgboost_20250312_0921,1.004696313291788,1.004696313291788,Over
2017,Kasey Kahne,1,-0.00438053,xgboost,xgboost_20250312_0921,1.0043805302120745,1.0043805302120745,Over
2023,Kyle Busch,3,2.0129416,xgboost,xgboost_20250312_0921,0.9870584011077881,0.9870584011077881,Over
2016,Denny Hamlin,3,2.0340548,xgboost,xgboost_20250312_0921,0.9659452438354492,0.9659452438354492,Over
2023,Michael McDowell,1,0.04644538,xgboost,xgboost_20250312_0921,0.9535546191036701,0.9535546191036701,Over
2015,Kyle Busch,5,4.109551,xgboost,xgboost_20250312_0921,0.890449047088623,0.890449047088623,Over
2016,Tony Stewart,1,0.12579261,xgboost,xgboost_20250312_0921,0.874207392334938,0.874207392334938,Over
2019,Ryan Blaney,1,0.13595986,xgboost,xgboost_20250312_0921,0.8640401363372803,0.8640401363372803,Over
2024,Austin Cindric,1,0.13749109,xgboost,xgboost_20250312_0921,0.8625089079141617,0.8625089079141617,Over
2024,Chase Briscoe,1,0.14283572,xgboost,xgboost_20250312_0921,0.857164278626442,0.857164278626442,Over
2014,Joey Logano,5,4.1933374,xgboost,xgboost_20250312_0921,0.8066625595092773,0.8066625595092773,Over
2024,Ricky Stenhouse Jr,1,0.20169033,xgboost,xgboost_20250312_0921,0.7983096688985825,0.7983096688985825,Over
2014,Aric Almirola,1,0.20265596,xgboost,xgboost_20250312_0921,0.7973440438508987,0.7973440438508987,Over
2018,Clint Bowyer,2,1.2579759,xgboost,xgboost_20250312_0921,0.7420240640640259,0.7420240640640259,Over
2022,Kyle Larson,3,2.3008814,xgboost,xgboost_20250312_0921,0.6991186141967773,0.6991186141967773,Over
2021,Aric Almirola,1,0.36206567,xgboost,xgboost_20250312_0921,0.6379343271255493,0.6379343271255493,Over
2022,Daniel Suárez,1,0.39887244,xgboost,xgboost_20250312_0921,0.601127564907074,0.601127564907074,Over
2020,William Byron,1,0.4545324,xgboost,xgboost_20250312_0921,0.5454675853252411,0.5454675853252411,Over
2017,Joey Logano,1,0.5266262,xgboost,xgboost_20250312_0921,0.47337377071380615,0.47337377071380615,Over
2022,Erik Jones,1,0.56199753,xgboost,xgboost_20250312_0921,0.43800246715545654,0.43800246715545654,Over
2024,Chris Buescher,1,0.5916094,xgboost,xgboost_20250312_0921,0.4083905816078186,0.4083905816078186,Over
2014,Ryan Blaney,0,-0.25043362,xgboost,xgboost_20250312_0921,0.25043362379074097,0.25043362379074097,Over
2014,Jeff Gordon,4,3.7498848,xgboost,xgboost_20250312_0921,0.25011515617370605,0.25011515617370605,Over
2019,Alex Bowman,1,0.7773854,xgboost,xgboost_20250312_0921,0.222614586353302,0.222614586353302,Over
2022,Ricky Stenhouse Jr,0,-0.21325469,xgboost,xgboost_20250312_0921,0.21325469017028809,0.21325469017028809,Over
2018,Jimmie Johnson,0,-0.16112798,xgboost,xgboost_20250312_0921,0.1611279845237732,0.1611279845237732,Over
2024,AJ Allmendinger,0,-0.0930242,xgboost,xgboost_20250312_0921,0.09302420169115067,0.09302420169115067,Over
2016,Michael Waltrip,0,-0.091116846,xgboost,xgboost_20250312_0921,0.09111684560775757,0.09111684560775757,Over
2024,Ryan Blaney,3,2.9229813,xgboost,xgboost_20250312_0921,0.07701873779296875,0.07701873779296875,Over
2019,Justin Haley,1,0.93591493,xgboost,xgboost_20250312_0921,0.06408506631851196,0.06408506631851196,Over
2021,Ryan Newman,0,-0.04557375,xgboost,xgboost_20250312_0921,0.045573748648166656,0.045573748648166656,Over
2017,Elliott Sadler,0,-0.03994355,xgboost,xgboost_20250312_0921,0.039943549782037735,0.039943549782037735,Over
2014,AJ Allmendinger,1,0.96303225,xgboost,xgboost_20250312_0921,0.03696775436401367,0.03696775436401367,Over
2017,Austin Dillon,1,0.9663214,xgboost,xgboost_20250312_0921,0.03367859125137329,0.03367859125137329,Over
2018,Austin Dillon,1,0.96902907,xgboost,xgboost_20250312_0921,0.03097093105316162,0.03097093105316162,Over
2017,Gray Gaulding,0,-0.029991874,xgboost,xgboost_20250312_0921,0.0299918744713068,0.0299918744713068,Over
2017,Ryan Newman,1,0.97225875,xgboost,xgboost_20250312_0921,0.02774125337600708,0.02774125337600708,Over
2024,Daniel Hemric,0,-0.027583256,xgboost,xgboost_20250312_0921,0.027583256363868713,0.027583256363868713,Over
2014,Carl Edwards,2,1.973194,xgboost,xgboost_20250312_0921,0.026805996894836426,0.026805996894836426,Over
2016,Chris Buescher,1,0.9742286,xgboost,xgboost_20250312_0921,0.025771379470825195,0.025771379470825195,Over
