race_season,driver_fullname,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2021,Kyle Larson,10,6.489887890806955,gbm,gbm_20250312_0921,3.510112109193045,3.510112109193045,Over
2016,Jimmie Johnson,5,1.7774391364049968,gbm,gbm_20250312_0921,3.222560863595003,3.222560863595003,Over
2020,Kevin Harvick,9,5.919652161352627,gbm,gbm_20250312_0921,3.0803478386473726,3.0803478386473726,Over
2014,Dale Earnhardt Jr,4,1.7149590952169946,gbm,gbm_20250312_0921,2.2850409047830054,2.2850409047830054,Over
2023,Chris Buescher,3,0.8927842353636609,gbm,gbm_20250312_0921,2.107215764636339,2.107215764636339,Over
2020,Brad Keselowski,4,1.946062731247485,gbm,gbm_20250312_0921,2.053937268752515,2.053937268752515,Over
2023,William Byron,6,3.967184807473066,gbm,gbm_20250312_0921,2.032815192526934,2.032815192526934,Over
2019,Kevin Harvick,4,2.3744829523340214,gbm,gbm_20250312_0921,1.6255170476659786,1.6255170476659786,Over
2016,Denny Hamlin,3,1.4260842209021154,gbm,gbm_20250312_0921,1.5739157790978846,1.5739157790978846,Over
2014,Brad Keselowski,6,4.4635236676043855,gbm,gbm_20250312_0921,1.5364763323956145,1.5364763323956145,Over
2017,Ricky Stenhouse Jr,2,0.6868418646048638,gbm,gbm_20250312_0921,1.313158135395136,1.313158135395136,Over
2015,Kyle Busch,5,3.739831073538323,gbm,gbm_20250312_0921,1.2601689264616769,1.2601689264616769,Over
2021,Alex Bowman,4,2.806022893531625,gbm,gbm_20250312_0921,1.1939771064683748,1.1939771064683748,Over
2018,Chase Elliott,3,1.8481372445949775,gbm,gbm_20250312_0921,1.1518627554050225,1.1518627554050225,Over
2014,Joey Logano,5,3.855474466729311,gbm,gbm_20250312_0921,1.1445255332706892,1.1445255332706892,Over
2015,Carl Edwards,2,0.8923901001962008,gbm,gbm_20250312_0921,1.107609899803799,1.107609899803799,Over
2024,Austin Cindric,1,-0.01856160023114503,gbm,gbm_20250312_0921,1.018561600231145,1.018561600231145,Over
2017,Jimmie Johnson,3,1.9838158071795784,gbm,gbm_20250312_0921,1.0161841928204216,1.0161841928204216,Over
2014,Carl Edwards,2,0.9870053119794004,gbm,gbm_20250312_0921,1.0129946880205996,1.0129946880205996,Over
2019,Justin Haley,1,0.03901591536237247,gbm,gbm_20250312_0921,0.9609840846376275,0.9609840846376275,Over
2024,Austin Dillon,1,0.04837585793529283,gbm,gbm_20250312_0921,0.9516241420647071,0.9516241420647071,Over
2016,Chris Buescher,1,0.07507779977828617,gbm,gbm_20250312_0921,0.9249222002217138,0.9249222002217138,Over
2014,Aric Almirola,1,0.14986632691985022,gbm,gbm_20250312_0921,0.8501336730801498,0.8501336730801498,Over
2016,Tony Stewart,1,0.16724705718054367,gbm,gbm_20250312_0921,0.8327529428194563,0.8327529428194563,Over
2024,Joey Logano,4,3.1712535723767696,gbm,gbm_20250312_0921,0.8287464276232304,0.8287464276232304,Over
2024,Chase Briscoe,1,0.1758136216019864,gbm,gbm_20250312_0921,0.8241863783980136,0.8241863783980136,Over
2015,Jimmie Johnson,5,4.182094108648151,gbm,gbm_20250312_0921,0.8179058913518489,0.8179058913518489,Over
2023,Michael McDowell,1,0.18833435925083994,gbm,gbm_20250312_0921,0.81166564074916,0.81166564074916,Over
2023,AJ Allmendinger,1,0.19809498140014153,gbm,gbm_20250312_0921,0.8019050185998584,0.8019050185998584,Over
2020,William Byron,1,0.2012308005530603,gbm,gbm_20250312_0921,0.7987691994469397,0.7987691994469397,Over
2021,Aric Almirola,1,0.20313426333567958,gbm,gbm_20250312_0921,0.7968657366643204,0.7968657366643204,Over
2021,Michael McDowell,1,0.21662717456107936,gbm,gbm_20250312_0921,0.7833728254389206,0.7833728254389206,Over
2014,AJ Allmendinger,1,0.2351295238798746,gbm,gbm_20250312_0921,0.7648704761201254,0.7648704761201254,Over
2020,Austin Dillon,1,0.2569191255456361,gbm,gbm_20250312_0921,0.7430808744543639,0.7430808744543639,Over
2017,Austin Dillon,1,0.25764489476963476,gbm,gbm_20250312_0921,0.7423551052303652,0.7423551052303652,Over
2022,Kevin Harvick,2,1.2587113331825694,gbm,gbm_20250312_0921,0.7412886668174306,0.7412886668174306,Over
2018,Austin Dillon,1,0.2870767373423659,gbm,gbm_20250312_0921,0.7129232626576341,0.7129232626576341,Over
2024,William Byron,3,2.2874782564756067,gbm,gbm_20250312_0921,0.7125217435243933,0.7125217435243933,Over
2017,Kasey Kahne,1,0.29894455117975277,gbm,gbm_20250312_0921,0.7010554488202472,0.7010554488202472,Over
2024,Harrison Burton,1,0.3104859223752477,gbm,gbm_20250312_0921,0.6895140776247524,0.6895140776247524,Over
2023,Kyle Busch,3,2.3135355119728347,gbm,gbm_20250312_0921,0.6864644880271653,0.6864644880271653,Over
