race_season,team_name,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2024,Hendrick Motorsports,11,9.495684,xgboost,xgboost_20250312_1740,1.5043163299560547,1.5043163299560547,Over
2024,Team Penske,8,5.9718814,xgboost,xgboost_20250312_1740,2.02811861038208,2.02811861038208,Over
2024,Joe Gibbs Racing,6,9.484116,xgboost,xgboost_20250312_1740,-3.4841156005859375,-3.4841156005859375,Under
2024,23XI Racing,3,3.078483,xgboost,xgboost_20250312_1740,-0.07848310470581055,-0.07848310470581055,Under
2024,Trackhouse Racing,2,1.8204479,xgboost,xgboost_20250312_1740,0.1795520782470703,0.1795520782470703,Over
2024,RFK Racing,2,4.769584,xgboost,xgboost_20250312_1740,-2.7695841789245605,-2.7695841789245605,Under
2024,JTG Daugherty Racing,1,0.064513244,xgboost,xgboost_20250312_1740,0.9354867562651634,0.9354867562651634,Over
2024,Richard Childress Racing,1,0.36677858,xgboost,xgboost_20250312_1740,0.6332214176654816,0.6332214176654816,Over
2024,Wood Brothers Racing,1,0.45483637,xgboost,xgboost_20250312_1740,0.545163631439209,0.545163631439209,Over
2024,Stewart-Haas Racing,1,0.5207658,xgboost,xgboost_20250312_1740,0.4792342185974121,0.4792342185974121,Over
2024,Team AmeriVet,0,0.0019305001,xgboost,xgboost_20250312_1740,-0.0019305001478642225,-0.0019305001478642225,Under
2024,NY Racing Team,0,0.0059414404,xgboost,xgboost_20250312_1740,-0.005941440351307392,-0.005941440351307392,Under
2024,Power Source,0,0.007779356,xgboost,xgboost_20250312_1740,-0.007779356092214584,-0.007779356092214584,Under
2024,Live Fast Motorsports,0,0.046548177,xgboost,xgboost_20250312_1740,-0.04654817655682564,-0.04654817655682564,Under
2024,Legacy Motor Club,0,0.05590566,xgboost,xgboost_20250312_1740,-0.05590565875172615,-0.05590565875172615,Under
2024,Rick Ware Racing,0,0.06685737,xgboost,xgboost_20250312_1740,-0.06685736775398254,-0.06685736775398254,Under
2024,Front Row Motorsports,0,0.085936785,xgboost,xgboost_20250312_1740,-0.0859367847442627,-0.0859367847442627,Under
2024,Beard Motorsports,0,0.112431124,xgboost,xgboost_20250312_1740,-0.1124311238527298,-0.1124311238527298,Under
2024,Kaulig Racing,0,0.15344407,xgboost,xgboost_20250312_1740,-0.1534440666437149,-0.1534440666437149,Under
2024,Spire Motorsports,0,0.16812481,xgboost,xgboost_20250312_1740,-0.16812480986118317,-0.16812480986118317,Under
2023,Hendrick Motorsports,10,9.048521,xgboost,xgboost_20250312_1740,0.9514789581298828,0.9514789581298828,Over
