race_season,team_name,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2014,Tommy Baldwin Racing,0,0.01341074247038234,negbin,negbin_20250312_1325,-0.01341074247038234,-0.01341074247038234,Under
2014,GO FAS Racing,0,0.013530870954309136,negbin,negbin_20250312_1325,-0.013530870954309136,-0.013530870954309136,Under
2021,Motorsports Business Management,0,0.014630907267450003,negbin,negbin_20250312_1325,-0.014630907267450003,-0.014630907267450003,Under
2018,Gaunt Brothers Racing,0,0.014664768270385667,negbin,negbin_20250312_1325,-0.014664768270385667,-0.014664768270385667,Under
2018,TriStar Motorsports,0,0.014706325344499917,negbin,negbin_20250312_1325,-0.014706325344499917,-0.014706325344499917,Under
2024,Rick Ware Racing,0,0.014966393853640955,negbin,negbin_20250312_1325,-0.014966393853640955,-0.014966393853640955,Under
2024,NY Racing Team,0,0.015608447833916808,negbin,negbin_20250312_1325,-0.015608447833916808,-0.015608447833916808,Under
2020,Chip Ganassi Racing,1,1.0157455483623985,negbin,negbin_20250312_1325,-0.015745548362398498,-0.015745548362398498,Under
2015,Hillman Racing,0,0.016035122103535405,negbin,negbin_20250312_1325,-0.016035122103535405,-0.016035122103535405,Under
2024,Live Fast Motorsports,0,0.016173370730383208,negbin,negbin_20250312_1325,-0.016173370730383208,-0.016173370730383208,Under
2016,Key Motorsports,0,0.016494929366369426,negbin,negbin_20250312_1325,-0.016494929366369426,-0.016494929366369426,Under
2017,NY Racing Team,0,0.016601728591278977,negbin,negbin_20250312_1325,-0.016601728591278977,-0.016601728591278977,Under
2018,StarCom Racing,0,0.0169465614071805,negbin,negbin_20250312_1325,-0.0169465614071805,-0.0169465614071805,Under
2019,Rick Ware Racing,0,0.017339584712579712,negbin,negbin_20250312_1325,-0.017339584712579712,-0.017339584712579712,Under
2017,Circle Sport Racing,0,0.017383184780941353,negbin,negbin_20250312_1325,-0.017383184780941353,-0.017383184780941353,Under
2015,Circle Sport Racing,0,0.01772275355048312,negbin,negbin_20250312_1325,-0.01772275355048312,-0.01772275355048312,Under
